ID,TaxLevel,Lifeform,Morphology,Habit,Symbiont,fxlgp,TaxStatus,Synonym,CurrentSciName22chklst,CurrentAuth,ChcklstRemrks,NewSciCode,R6Scicode,FIANumCode,FIAAlphaCode,FIA Sci,NRCS Symbol,Common Name,Notes,Family,fxlgpcode,S_e_class,S_e_occ,S_e_max,S_e_CL =80+,S_e_50+,S_e_10+,S_w_class,S_w_occ,S_w_max,S_w_CL =80+,S_w_50+ w,S_w_10+ ,N_e_class ,N_e_occ,N_e_max,N_e_CL =80+,N_e_50+,N_e_10+,N_w_class,N_w_occ,N_w_max,N_w_CL =80+,N_w_50+,N_w_10+,consrv_stat,consrv_stat_link
1832,Species,Microlichen,Crustose,,Alga,,Current,Candelariella aurella,Candelariella aurella,(Hoffm.) Zahlbr.,,Canaur,Canaur,,,,CAAU60,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1040259/Candelariella_aurella
1833,Species,Microlichen,Crustose,,Alga,,Synonym,Candelariella cerinella,Candelariella aurella,(Hoffm.) Zahlbr.,,Cancer,Canaur,,,,CAAU60,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1040259/Candelariella_aurella
1834,Species,Microlichen,Crustose,,Alga,,Synonym,Candelariella deflexa,Candelariella aurella,(Hoffm.) Zahlbr.,,Candef,Canaur,,,,CAAU60,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1040259/Candelariella_aurella
1835,Species,Microlichen,Crustose,,Alga,,Synonym,Candelariella epixantha,Candelariella aurella,(Ach.) Sandst.,Poorly understood taxon; may eventually be better classified under its synonym,Canepi,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1040259/Candelariella_aurella
1836,Species,Microlichen,Crustose,,Alga,,Current,Candelariella biatorina,Candelariella biatorina,M. Westb.,,Canbia,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,Species,Microlichen,Crustose,,Alga,,Current,Candelariella blastidiata,Candelariella blastidiata,Yakovchenko,,Canbla,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,Species,Microlichen,Crustose,,Alga,,Current,Candelariella canadensis,Candelariella canadensis,H. Magn.,,Cancan,Cancan,,,,CACA67,Canada eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,Species,Microlichen,Crustose,,Alga,,Synonym,Candelariella hudsonica,Candelariella canadensis,H. Magn.,,Canhud,Cancan,,,,CACA67,Canada eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Species,Microlichen,Crustose,,Alga,,Current,Candelariella citrina,Candelariella citrina,B. de Lesd.,,Cancit,Canter,,,,CACI12,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Species,Microlichen,Crustose,,Alga,,Synonym,Candelariella terrigena,Candelariella citrina,B. de Lesd.,,Canter,Canter,,,,CACI12,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Species,Microlichen,Crustose,,Alga,,Current,Candelariella clarkii,Candelariella clarkii,E. Tripp & Lendemer,,Cancla,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Species,Microlichen,Crustose,,Alga,,Current,Candelariella complanata,Candelariella complanata,M. Westb.,,Cancom,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Species,Microlichen,Crustose,,Alga,,Current,Candelariella coralliza,Candelariella coralliza,(Nyl.) H. Magn.,,Cancor,Cancor,,,,CACO77,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124583/Candelariella_coralliza
1845,Species,Microlichen,Crustose,,Alga,,Current,Candelariella corallizoides,Candelariella corallizoides,M. Westb.,Erroneously listed here; reported only from Mexico (Westberg 2007a),Cancor1,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Species,Microlichen,Crustose,,Alga,,Current,Candelariella corviniscalensis,Candelariella corviniscalensis,C. A. Morse & M. Westb.,,Cancor12,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,Species,Microlichen,Crustose,,Alga,,Current,Candelariella deppeana,Candelariella deppeana,M. Westb.,,Candep,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,Species,Microlichen,Crustose,,Alga,,MisID NAm,Candelariella dispersa,Candelariella dispersa,(Räsänen) Hakul.,Excluded from N Am,Candis,Candis,,,,CADI35,dispersed eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Species,Microlichen,Crustose,,Alga,,Current,Candelariella efflorescens,Candelariella efflorescens,R. C. Harris & W. R. Buck,,Caneff,Caneff,,,,CAEF,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127089/Candelariella_efflorescens
1850,Species,Microlichen,Crustose,,Alga,,Current,Candelariella granuliformis,Candelariella granuliformis,M. Westb.,,Cangra,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Species,Microlichen,Crustose,,Alga,,Current,Candelariella immarginata,Candelariella immarginata,M. Westb.,,Canimm,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Species,Microlichen,Crustose,,Alga,,Current,Candelariella kansuensis,Candelariella kansuensis,H. Magn.,,Cankan,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Species,Microlichen,Crustose,,Alga,,MisID NAm,Candelariella kuusamoensis var. areolata,Candelariella kuusamoensis var. areolata,Hakul,Excluded from N Am,Cankuu,,,,,CAKUA,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Species,Microlichen,Crustose,,Alga,,Current,Candelariella lutella,Candelariella lutella,(Vainio) Räsänen,,Canlut,,,,,CALU22,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Species,Microlichen,Crustose,,Alga,,Current,Candelariella minuta,Candelariella minuta,Reichert & Galun,,Canmin,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Species,Microlichen,Crustose,,Alga,,Current,Candelariella placodizans,Candelariella placodizans,(Nyl.) H. Magn.,,Canpla,Canpla,,,,CAPL13,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126224/Candelariella_placodizans
1857,Species,Microlichen,Crustose,,Alga,,MisID NAm,Candelariella plumbea,Candelariella plumbea,Poelt & V_zda,Excluded from N Am,Canplu,,,,,CAPL14,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Species,Microlichen,Crustose,,Alga,,Current,Candelariella rosulans,Candelariella rosulans,(Müll. Arg.) Zahlbr.,,Canros,Canros,,,,CARO30,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121868/Candelariella_rosulans
1859,Species,Microlichen,Crustose,,Alga,,Current,Candelariella spraguei,Candelariella spraguei,(Tuck.) Zahlbr.,,Canspr,Canspr,,,,CASP23,Sprague's eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Species,Microlichen,Crustose,,Alga,,MisID NAm,Candelariella stenospora,Candelariella stenospora,B. de Lesd.,Excluded from N Am,Canste,,,,,CAST44,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,Species,Microlichen,Crustose,,Alga,,Current,Candelariella subdeflexa,Candelariella subdeflexa,(Nyl.) Lettau,,Cansub,Cansubd,,,,CASU40,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Species,Microlichen,Crustose,,Alga,,Current,Candelariella vitellina,Candelariella vitellina,(Hoffm.) Müll. Arg.,,Canvit,Canvit,,,,CAVI60,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126900/Candelariella_vitellina
1863,Species,Microlichen,Crustose,,Alga,,Current,Candelariella xanthostigma,Candelariella xanthostigma,(Ach.) Lettau,,Canxan,Canxan,,,,CAXA60,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126338/Candelariella_xanthostigma
1864,Species,Microlichen,Crustose,,Alga,,Current,Candelariella xanthostigmoides,Candelariella xanthostigmoides,(Müll. Arg.) R. W. Rogers,,Canxan1,,,,,,eggyolk lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Genus,Microlichen,,,Alga,,Current,Candelina,Candelina,Poelt,,Candelina,Candelina,,,,CANDE4,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Species,Microlichen,Crustose,Saxicolous,Alga,,Current,Candelina mexicana,Candelina mexicana,(B. de Lesd.) Poelt,,Canmex,,,,,CAME28,Mexican candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G3,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126334/Candelina_mexicana
1867,Species,Microlichen,Crustose,Saxicolous,Alga,,Synonym,Caloplaca submexicana,Candelina submexicana,(B. de Lesd.) Poelt,,Calsub14,Cansub,,,,CASU41,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125571/Candelina_submexicana
1868,Species,Microlichen,Crustose,Saxicolous,Alga,,Synonym,Caloplacopsis submexicana,Candelina submexicana,(B. de Lesd.) Poelt,,Calsub110,Cansub,,,,CASU41,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125571/Candelina_submexicana
1869,Species,Microlichen,Crustose,Saxicolous,Alga,,Synonym,Candelariella medians,Candelina submexicana,(B. de Lesd.) Poelt,,Canmed,Cansub,,,,CASU41,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125571/Candelina_submexicana
1870,Species,Microlichen,Crustose,Saxicolous,Alga,,Synonym,Candelariella submexicana,Candelina submexicana,(B. de Lesd.) Poelt,,Cansub1,Cansub,,,,CASU41,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125571/Candelina_submexicana
1871,Species,Microlichen,Crustose,Saxicolous,Alga,,Current,Candelina submexicana,Candelina submexicana,(B. de Lesd.) Poelt,,Cansub12,Cansub,,,,CASU41,candelina lichen,,Candelariaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.125571/Candelina_submexicana
1872,Genus,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia,Canoparmelia,Elix & Hale,,Canoparmelia,Canoparmelia,800,Can,Canoparmelia,CANOP2,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,Species,Macrolichen,Foliose,Saxicolous,Alga,,Current,Canoparmelia alabamensis,Canoparmelia alabamensis,(Hale & McCull.) Elix,,Canala,,,,,,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,Species,Macrolichen,Foliose,Saxicolous,Alga,,Synonym,Paraparmelia alabamensis,Canoparmelia alabamensis,(Hale & McCull.) Elix,,Parala,,,,,,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,Species,Macrolichen,Foliose,Saxicolous,Alga,,Synonym,Parmelia alabamensis,Canoparmelia alabamensis,(Hale & McCull.) Elix,,Parala1,,,,,,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Species,Macrolichen,Foliose,Saxicolous,Alga,,Synonym,Pseudoparmelia alabamensis,Canoparmelia alabamensis,(Hale & McCull.) Elix,,Pseala,,,,,,canoparmelia lichen,on rock,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia amazonica,Canoparmelia amazonica,(Nyl.) Elix & Hale,,Canama1,,801,Canama,Canoparmelia amazonica,CAAM26,Amazon canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia amazonica,Canoparmelia amazonica,(Nyl.) Elix & Hale,,Parama,,801,Canama,Canoparmelia amazonica,CAAM26,Amazon canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia amazonica,Canoparmelia amazonica,(Nyl.) Elix & Hale,,Pseama,,801,Canama,Canoparmelia amazonica,CAAM26,Amazon canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Canoparmelia amabilis,Canoparmelia caroliniana,Heiman & Elix,,Canama,,808,Canamb,Canoparmelia amabilis,,canoparmelia lichen,,Parmeliaceae,Mtx m-l,tolerant,234,9.27,11.5,13.7,18.5,,,,,,,eutroph,234,9.96,11.6,13.1,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124885/Canoparmelia_caroliniana
1881,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia caroliniana,Canoparmelia caroliniana,(Nyl.) Elix & Hale,,Cancar,Parcar,802,Cancar,Canoparmelia caroliniana,CACA68,Carolina canoparmelia lichen,,Parmeliaceae,Mtx m-l,tolerant,234,9.27,11.5,13.7,18.5,,,,,,,eutroph,234,9.96,11.6,13.1,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124885/Canoparmelia_caroliniana
1882,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia caroliniana,Canoparmelia caroliniana,(Nyl.) Elix & Hale,,Parcar,Parcar,802,Cancar,Canoparmelia caroliniana,CACA68,Carolina canoparmelia lichen,,Parmeliaceae,Mtx m-l,tolerant,234,9.27,11.5,13.7,18.5,,,,,,,eutroph,234,9.96,11.6,13.1,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124885/Canoparmelia_caroliniana
1883,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia caroliniana,Canoparmelia caroliniana,(Nyl.) Elix & Hale,,Psecar,Parcar,802,Cancar,Canoparmelia caroliniana,CACA68,Carolina canoparmelia lichen,,Parmeliaceae,Mtx m-l,tolerant,234,9.27,11.5,13.7,18.5,,,,,,,eutroph,234,9.96,11.6,13.1,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124885/Canoparmelia_caroliniana
1884,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia cryptochlorophaea,Canoparmelia cryptochlorophaea,(Hale) Elix & Hale,,Cancry,,804,Cancry,Canoparmelia cryptochlorophaea,CACR24,canoparmelia lichen,,Parmeliaceae,Mtx m-l,intermediate,16,7.4,9,10.3,17.3,,,,,,,eutroph,16,9.29,10.8,11.8,15.2,,,,,,,,
1885,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia cryptochlorophaea,Canoparmelia cryptochlorophaea,(Hale) Elix & Hale,,Parcry,,804,Cancry,Canoparmelia cryptochlorophaea,CACR24,canoparmelia lichen,,Parmeliaceae,Mtx m-l,intermediate,16,7.4,9,10.3,17.3,,,,,,,eutroph,16,9.29,10.8,11.8,15.2,,,,,,,,
1886,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia cryptochlorophaea,Canoparmelia cryptochlorophaea,(Hale) Elix & Hale,,Psecry,,804,Cancry,Canoparmelia cryptochlorophaea,CACR24,canoparmelia lichen,,Parmeliaceae,Mtx m-l,intermediate,16,7.4,9,10.3,17.3,,,,,,,eutroph,16,9.29,10.8,11.8,15.2,,,,,,,,
1887,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia martinicana,Canoparmelia martinicana,(Nyl.) Elix & Hale,,Canmar,,805,Canmar,Canoparmelia martinicana,CAMA39,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia martinicana,Canoparmelia martinicana,(Nyl.) Elix & Hale,,Parmar13,,805,Canmar,Canoparmelia martinicana,CAMA39,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia martinicana,Canoparmelia martinicana,(Nyl.) Elix & Hale,,Psemar,,805,Canmar,Canoparmelia martinicana,CAMA39,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia salacinifera,Canoparmelia salacinifera,(Hale) Elix & Hale,,Cansal,,806,Cansal,Canoparmelia salacinifera,CASA25,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia salacinifera,Canoparmelia salacinifera,(Hale) Elix & Hale,,Parsal,,806,Cansal,Canoparmelia salacinifera,CASA25,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia salacinifera,Canoparmelia salacinifera,(Hale) Elix & Hale,,Psesal,,806,Cansal,Canoparmelia salacinifera,CASA25,canoparmelia lichen,,Parmeliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Canoparmelia texana,Canoparmelia texana,(Tuck.) Elix & Hale,,Cantex,Cantex,807,Cantex,Canoparmelia texana,CATE22,Texan canoparmelia lichen,,Parmeliaceae,Mtx m-l,,,,,,,,,,,,,eutroph,29,17.13,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126558/Canoparmelia_texana
1894,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Parmelia texana,Canoparmelia texana,(Tuck.) Elix & Hale,,Partex,Cantex,807,Cantex,Canoparmelia texana,CATE22,Texan canoparmelia lichen,,Parmeliaceae,Mtx m-l,,,,,,,,,,,,,eutroph,29,17.13,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126558/Canoparmelia_texana
1895,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Pseudoparmelia texana,Canoparmelia texana,(Tuck.) Elix & Hale,,Psetex,Cantex,807,Cantex,Canoparmelia texana,CATE22,Texan canoparmelia lichen,,Parmeliaceae,Mtx m-l,,,,,,,,,,,,,eutroph,29,17.13,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126558/Canoparmelia_texana
1896,Genus,Lichenicolous fungus,,Lichenicolous,,,Current,Capronia,Capronia,Sacc,,Capronia,Capronia,,,,,capronia lichenicolous fungus,,Herpotrichiellaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Capronia peltigerae,Capronia peltigerae,(Fuckel) D. Hawksw.,,Cappel,,,,,,capronia lichenicolous fungus,,Herpotrichiellaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Capronia thamnoliae,Capronia thamnoliae,Zhurb.,,Captha,,,,,,capronia lichenicolous fungus,,Herpotrichiellaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Genus,Microlichen,Crustose,,,,Current,Carbacanthographis,Carbacanthographis,Staiger & Kalb,,Carbacanthographis,Carbacanthographis,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Species,Microlichen,Crustose,,,,Current,Carbacanthographis candidata,Carbacanthographis candidata,(Nyl.) Staiger & Kalb,,Carcan,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,Species,Microlichen,Crustose,,,,Synonym,Graphis candidata,Carbacanthographis candidata,(Nyl.) Staiger & Kalb,,Gracan,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Species,Microlichen,Crustose,,,,Current,Carbacanthographis marcescens,Carbacanthographis marcescens,(Fée) Staiger & Kalb,,Carmar,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,Species,Microlichen,Crustose,,,,Synonym,Graphina marcescens,Carbacanthographis marcescens,(Fée) Staiger & Kalb,,Gramar,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,Species,Microlichen,Crustose,,,,Synonym,Graphina plittii,Carbacanthographis marcescens,(Fée) Staiger & Kalb,,Grapli,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Species,Microlichen,Crustose,,,,Synonym,Graphis marcescens,Carbacanthographis marcescens,(Fée) Staiger & Kalb,,Gramar1,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Species,Microlichen,Crustose,,,,Current,Carbacanthographis muriformis,Carbacanthographis muriformis,E. Tripp & Lendemer,,Carmur,,,,,,carbacanthographis lichen,,Graphidaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Genus,Microlichen,,,Alga,,Current,Carbonea,Carbonea,(Hertel) Hertel,,Carbonea,Carbonea,,,,CARBO2,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Carbonea aggregantula,Carbonea aggregantula,(Müll. Arg.) Diederich & Triebel,,Caragg,,,,,CAAG4,carbonea lichenicolous fungus,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Species,Microlichen,Crustose,,Alga,,Current,Carbonea assimilis,Carbonea assimilis,(Körber) Hafellner & Hertel,,Carass,,,,,CAAS13,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea assimilis,Carbonea assimilis,(Körber) Hafellner & Hertel,,Lecass1,,,,,CAAS13,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Species,Microlichen,Crustose,,Alga,,Current,Carbonea atronivea,Carbonea atronivea,(Arnold) Hertel,,Caratr,,,,,CAAT21,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea atronivea,Carbonea atronivea,(Arnold) Hertel,,Lecatr116,,,,,CAAT21,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Carbonea intrudens,Carbonea intrudens,(H. Magn.) Hafellner,,Carint,,,,,,carbonea lichenicolous fungus,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea intrudens,Carbonea intrudens,(H. Magn.) Hafellner,,Lecint15,,,,,,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Species,Microlichen,Crustose,,Alga,,Current,Carbonea latypizodes,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Carlat,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea amabilis,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Lecama,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea austrocalifornica,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Lecaus1,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea subcontinuior,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Lecsub129,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Species,Microlichen,Crustose,,Alga,,Synonym,Lecidea subplebeia,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Lecsub134,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Species,Microlichen,Crustose,,Alga,,Synonym,Mycobilimbia austrocalifornica,Carbonea latypizodes,(Nyl.) Knoph & Rambold,,Mycaus,,,,,CALA75,carbonea lichen,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Carbonea supersparsa,Carbonea supersparsa,(Nyl.) Hertel,,Carsup,,,,,,carbonea lichenicolous fungus,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Carbonea vitellinaria,Carbonea vitellinaria,(Nyl.) Hertel,,Carvit,Carvit,,,,CAVI19,carbonea lichenicolous fungus,,Lecanoraceae,,,,,,,,,,,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126545/Carbonea_vitellinaria
